artist,track_name,album_name,popularity,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
jung jaeil,Unfolded…,Squid Game (Original Soundtrack from The Netflix Series),31,2021-09-17,158912,0.00711,0.243,0.736,0.833,10,0.0909,-10.122,1,0.0426,109.463,5,0.122
KURUPT FM,Heart Monitor Riddim - 2021 Grime All-Star Remix,The Greatest Hits (Part 1),25,2021-08-20,204520,0.0622,0.466,0.86,0.0,1,0.248,-4.602,0,0.399,53.236,4,0.53
Tetra Hydro K,4: 20 PM - Smoking Sessions 1,Smoking Sessions (Saison 1),14,2021-07-03,269578,0.00435,0.622,0.674,0.0543,9,0.242,-9.121,0,0.0482,89.003,4,0.579
Daniel Steinberg,Days Go By,Days Go By,27,2020-01-24,290828,0.00254,0.809,0.647,0.364,7,0.0881,-8.397,1,0.0447,123.009,4,0.454
A Tribe Called Quest,Bonita Applebum - Sir Piers and Si Ashton's Curious House Mix,The Essential New School Vs. Old School,39,2014-03-14,414560,0.00222,0.883,0.807,0.664,11,0.0933,-6.456,0,0.119,122.013,4,0.863
Fliptrix,Holy Kush,Light Work,20,2020-10-15,237333,0.17,0.641,0.545,0.0,1,0.0915,-10.743,1,0.326,89.904,4,0.546
letherette,Woop Baby,"Brown Lounge, Vol. 4",64,2018-02-23,127730,0.478,0.659,0.59,0.003,11,0.116,-9.588,1,0.27,99.027,4,0.486
Ivy Lab,All Day Swimming,Stars,30,2019-07-19,206307,0.0138,0.769,0.553,0.00375,7,0.365,-5.315,0,0.075,129.999,4,0.582
Giuseppe Lanni,Take Away,Take Away,1,2019-08-02,314761,0.156,0.737,0.65,0.612,8,0.0782,-10.232,1,0.0623,122.005,4,0.387
CLIPZ,"Again (feat. Ms Banks, Ms Dynamite & Jaykae) - Juls Remix","Again (feat. Ms Banks, Ms Dynamite & Jaykae) [Juls Remix]",17,2020-06-26,163822,0.0838,0.895,0.715,5.84e-06,8,0.108,-9.187,1,0.177,117.983,4,0.934
Kazy Lambist,A Night In The Box,A Night In The Box,37,2020-07-17,196280,0.0132,0.798,0.675,0.526,1,0.115,-9.431,0,0.138,118.014,4,0.814
Hermitude,OneFourThree (feat. Buddy & BJ The Chicago Kid),Pollyanarchy,0,2019-09-27,227253,0.475,0.824,0.567,0.0028,6,0.137,-8.931,1,0.109,108.993,4,0.522
Distinkt,Potion,Potion,29,2019-06-27,234626,0.146,0.815,0.773,0.918,1,0.0577,-3.419,1,0.0347,133.978,4,0.29
The Knocks,Awa Ni - James Hype Remix,Awa Ni (James Hype Remix),36,2019-07-12,155055,0.0518,0.832,0.766,5.12e-05,6,0.163,-6.629,1,0.0656,124.984,4,0.95
Protoje,Really Like You,Really Like You,0,2015-04-17,217761,0.0681,0.658,0.588,0.0,2,0.262,-5.874,0,0.17,169.954,4,0.647
Alborosie,Natural Mystic (feat. Ky-Mani Marley),Soul Pirate,49,2008-01-01,289398,0.0515,0.856,0.556,2.27e-06,4,0.063,-7.599,0,0.286,120.008,4,0.658
Marten Hørger,Feel So Right,Feel So Right,33,2020-03-06,218951,0.000428,0.678,0.911,0.796,11,0.0913,-6.45,0,0.0664,124.018,4,0.0374
Chris Lake,Free Your Body - Noizu Remix,Free Your Body (Noizu Remix),35,2020-03-06,228070,0.0118,0.843,0.921,0.461,9,0.0569,-6.696,1,0.0513,127.003,4,0.642
Axwell,Nobody Else - A-Trak Remix,Nobody Else (A-Trak Remix),50,2019-05-03,190000,0.000316,0.872,0.687,0.0133,1,0.166,-5.689,1,0.0813,123.019,4,0.767
Billy Kenny,Take Me to Church,Take Me to Church,0,2019-11-01,249000,0.0086,0.695,0.884,0.721,1,0.0493,-5.158,0,0.0389,124.003,4,0.309
Chris Lake,I Remember,I Remember,44,2020-05-15,190368,0.117,0.728,0.94,0.104,4,0.129,-5.28,1,0.0642,126.014,4,0.955
Noizu,Elevate,Elevate,24,2020-04-03,191431,0.0111,0.657,0.951,0.0609,2,0.127,-5.359,1,0.0623,125.972,4,0.536
Roberto Surace,Joys - OFFAIAH Remix,Joys (OFFAIAH Remix),29,2019-11-29,183623,0.00759,0.758,0.972,0.244,10,0.267,-4.83,0,0.0596,122.992,4,0.841
Pola & Bryson,Get Serious,Beneath the Surface,29,2021-09-03,253793,0.00764,0.68,0.712,0.85,5,0.0886,-5.802,0,0.0546,174.017,4,0.465
Mefjus,Sientelo,Sientelo,0,2021-08-31,290742,0.00308,0.528,0.934,0.00614,1,0.084,0.42,1,0.168,174.91,4,0.41
Galdive,Crazy Driving,Crazy Driving,27,2021-09-03,206526,0.576,0.748,0.591,0.000217,6,0.132,-5.295,0,0.326,94.943,4,0.533
L'Entourloop,Forgotten Skank - Smokey Joe & The Kid Remix,Forgotten Skank (Smokey Joe & The Kid Remix),20,2021-08-06,251333,0.0232,0.505,0.876,0.0,11,0.438,-5.281,0,0.35,179.77,4,0.698
Alina Baraz,If You Let Me,Sunbeam,69,2021-09-24,135346,0.55,0.605,0.686,0.438,5,0.145,-8.605,1,0.0439,138.088,4,0.467
partywithray,Lil Mama,Lil Mama,38,2021-09-16,255013,0.0213,0.817,0.46,0.312,1,0.191,-9.002,1,0.057,117.988,4,0.848
Cassowary,Cyclical,Cassowary,28,2020-04-24,198360,0.102,0.761,0.629,0.00932,2,0.0846,-6.24,1,0.0447,140.028,4,0.819
Professor Crabb,Cry,Cry,3,2020-10-19,121846,0.087,0.812,0.515,0.906,11,0.0823,-6.37,1,0.0889,98.608,4,0.312
Hugh Hardie,Siren,Shadows & Silhouettes,36,2019-06-28,312827,0.038,0.64,0.908,0.882,1,0.114,-5.844,0,0.0454,132.012,4,0.153
Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),I Don't Wanna Talk (I Just Wanna Dance),37,2021-09-10,195171,0.0152,0.699,0.621,7.54e-05,7,0.282,-6.217,1,0.0341,131.963,4,0.815
Electric Callboy,We Got the Moves,We Got the Moves,63,2021-09-03,206858,0.00013,0.595,0.808,1.68e-05,5,0.103,-6.595,0,0.0564,149.989,4,0.712
Biscits,Sundown,Sundown,57,2020-04-17,211448,0.0306,0.774,0.886,0.129,1,0.0252,-7.569,1,0.0501,125.012,4,0.868
Egoless,Empire of Dirt,Empire of Dirt,0,2018-02-28,309369,0.0892,0.481,0.249,0.00242,2,0.0865,-9.675,0,0.0449,139.968,4,0.0378
Avelino,Energy - Cadenza Remix,Energy (Cadenza Remix),30,2017-04-07,210445,0.0147,0.878,0.475,0.0475,1,0.111,-9.917,1,0.195,120.928,4,0.267
@Peace,Home,@Peace,40,2011-07-09,261554,0.521,0.788,0.592,0.0002,10,0.174,-8.178,0,0.247,92.154,4,0.312
LSB,Roots,Roots,42,2018-06-29,341886,0.145,0.587,0.592,0.615,9,0.128,-6.668,0,0.0549,172.967,4,0.103
NOT4MANY,Organise - Halogenix Remix,Organise (Halogenix Remix),29,2020-08-14,301395,0.0183,0.7,0.868,0.0012,7,0.603,-3.745,0,0.0765,86.012,4,0.383
FKJ,Risk - Galimatias Version,Risk (Galimatias Version),32,2020-05-08,208946,0.447,0.551,0.453,0.000458,4,0.642,-8.128,0,0.468,206.277,4,0.325
Nu,Gold,Gold,43,2020-03-04,368571,0.661,0.815,0.444,0.119,5,0.082,-8.456,0,0.137,168.009,4,0.617
p-rallel,WestBorn,Soundboy,43,2020-07-31,186173,0.47,0.793,0.42,0.944,4,0.0805,-10.521,0,0.101,121.035,4,0.431
Vantage,50//50 - Edit,50//50,49,2020-08-21,129059,0.0561,0.809,0.676,0.879,7,0.064,-7.803,0,0.0498,124.013,4,0.548
Anti Up,Right Now,Right Now,36,2019-08-09,215238,0.00137,0.81,0.885,0.36,1,0.0404,-4.938,1,0.0814,125.998,4,0.634
KC Lights,SOL,SOL,47,2019-06-07,186478,0.000192,0.736,0.912,0.87,5,0.0642,-4.344,1,0.0799,125.016,4,0.244
Paolo Baldini DubFiles,Boom - Wah Da Da Deng,At Song Embassy Papine Kingston 6,40,2016-04-29,239422,0.214,0.806,0.795,0.0,8,0.0841,-5.646,1,0.357,77.796,4,0.77
Alborosie,Rastafari Anthem,Soul Pirate,46,2008-01-01,206733,0.0353,0.758,0.643,0.0,7,0.134,-6.107,1,0.392,76.757,4,0.568
Julian Marley,Boom Draw,Awake,50,2009-01-01,339266,0.258,0.917,0.745,2.39e-05,7,0.382,-4.424,0,0.186,142.001,4,0.935
Capleton,That Day Will Come,Reign Of Fire,52,2004,246453,0.0674,0.672,0.839,0.0,0,0.114,-5.034,0,0.114,153.37,4,0.917
Stephen Marley,Break Us Apart,Revelation Part 1: The Root Of Life,57,2011-01-01,225333,0.0273,0.864,0.596,0.0,9,0.181,-5.603,0,0.251,122.139,4,0.72
John Holt,Police In Helicopter,Police In Helicopter,56,1983,219160,0.0326,0.683,0.653,8.42e-06,9,0.0578,-7.586,0,0.113,143.224,4,0.501
Damian Marley,Road To Zion,Welcome to Jamrock,61,2005-01-01,317333,0.123,0.724,0.696,0.0,1,0.106,-6.326,1,0.201,93.607,4,0.433
Junior Kelly,Rasta Should Be Deeper,Tough Life,46,2005,209813,0.0269,0.746,0.803,0.0,2,0.332,-5.817,0,0.0556,72.384,4,0.731
grandson,Oh No!!! (from The Suicide Squad),Oh No!!! (from The Suicide Squad),45,2021-07-02,213995,0.0272,0.597,0.655,2.46e-05,2,0.438,-6.665,1,0.0614,81.084,4,0.378
Fred again..,Baxter (these are my friends),Baxter (these are my friends),55,2021-08-03,244034,0.00205,0.487,0.808,0.0589,11,0.056,-4.832,0,0.143,120.143,4,0.424
53 Thieves,heights,heights,38,2021-07-30,231910,0.839,0.534,0.463,0.331,6,0.127,-12.709,0,0.224,177.906,4,0.449
Subcarpaţi,2000 De Km,Piele De Gaina,22,2014-06-21,333382,0.331,0.562,0.435,0.00751,7,0.0727,-11.321,0,0.0298,137.999,4,0.0803
Basska,2 Focuri,2 Focuri,26,2021-06-18,208317,0.118,0.601,0.506,0.0,7,0.0831,-9.773,0,0.341,180.098,4,0.289
Bob Marley & The Wailers,"Roots, Rock, Reggae",Rastaman Vibration,65,1976,218400,0.0719,0.855,0.473,2.71e-05,11,0.0795,-9.846,0,0.146,139.175,4,0.682
Protoje,Rasta Love Feat. Ky-Mani Marley,The Seven Year Itch,56,2010-01-25,185312,0.429,0.911,0.565,0.0,9,0.0802,-6.209,0,0.0718,96.012,4,0.751
Alborosie,No Cocaine,Escape From Babylon,50,2010-04-15,254906,0.056,0.767,0.732,4.73e-06,7,0.0688,-5.008,0,0.282,75.005,4,0.871
Stephen Marley,Rock Stone,"Revelation Pt. II: ""The Fruit of Life""",0,2016-07-22,277653,0.23,0.77,0.787,0.000199,11,0.198,-5.489,0,0.278,82.029,4,0.588
SOJA,I Don't Wanna Wait,Born In Babylon,10,2010-05-05,357539,0.0333,0.803,0.536,1.3e-05,9,0.174,-5.136,1,0.0387,126.039,4,0.584
Alborosie,Kingston Town,Soul Pirate,60,2008-01-01,192400,0.0381,0.788,0.773,0.0,9,0.35,-5.272,0,0.099,73.978,4,0.584
Bob Marley & The Wailers,Buffalo Soldier,Confrontation,71,1983,255840,0.142,0.929,0.463,5.26e-06,9,0.0634,-8.651,1,0.308,124.084,4,0.757
Damian Marley,Welcome To Jamrock,Welcome to Jamrock,68,2005-01-01,213200,0.0208,0.836,0.661,0.0,7,0.449,-6.502,0,0.338,76.71,4,0.753
KURUPT FM,Suttin Like That,Suttin Like That,29,2017-10-27,154927,0.201,0.76,0.87,0.0,11,0.367,-6.766,0,0.412,140.051,4,0.551
KURUPT FM,Suttin Like That,Kurupt FM present The Lost Tape,28,2017-11-17,108680,0.129,0.747,0.746,0.0,11,0.199,-9.097,0,0.505,70.442,4,0.58
Kabaka Pyramid,Well Done,Kontraband,37,2018-05-25,206820,0.166,0.747,0.666,0.0,6,0.148,-7.062,1,0.422,170.639,4,0.956
Chronixx,"Selassie Souljahz (feat. Sizzla Kalonji, Protoje, Kabaka Pyramid)","Selassie Souljahz (feat. Sizzla Kalonji, Protoje & Kabaka Pyramid) - Single",40,2013-02-19,255000,0.24,0.726,0.58,0.0,4,0.291,-7.607,0,0.295,175.907,4,0.868
SOJA,I Don't Wanna Wait,Born In Babylon,0,2009-09-25,357546,0.0311,0.804,0.549,1.5e-05,9,0.352,-5.147,1,0.0377,126.04,4,0.591
Bob Marley & The Wailers,Three Little Birds,Exodus,0,1977-01-01,180266,0.0102,0.807,0.487,1.98e-06,9,0.0501,-10.456,1,0.0758,148.491,4,0.651
Alborosie,Still Blazing,Soul Pirate,51,2008-01-01,230573,0.0159,0.749,0.704,2.02e-06,6,0.0886,-5.415,0,0.269,145.618,4,0.821
Mellow Mood,Dance Inna Babylon,Move!,45,2009-01-21,216426,0.071,0.844,0.748,0.0,9,0.242,-5.88,0,0.08,143.977,4,0.906
Ky-Mani Marley,New Heights,New Heights,51,2011-03-01,180024,0.505,0.803,0.47,0.0,1,0.0887,-9.098,1,0.345,88.065,4,0.793
Collie Buddz,Blind to You,Collie Buddz,47,2006,227733,0.0291,0.624,0.873,0.0,9,0.0371,-4.355,1,0.407,155.624,4,0.718
Chronixx,Here Comes Trouble,Dread & Terrible,58,2014-04-01,234586,0.156,0.758,0.786,0.0,4,0.0658,-4.897,0,0.108,83.495,4,0.786
Ini Kamoze,World A Music,Ini Kamoze,54,1984,345493,0.00954,0.874,0.491,0.00629,6,0.0484,-7.737,0,0.121,74.099,4,0.364
Damian Marley,Medication,Stony Hill,63,2017-07-21,222466,0.0318,0.865,0.562,0.0,10,0.246,-6.811,0,0.251,85.02,4,0.81
Bob Marley & The Wailers,Is This Love,Kaya,75,1978,232200,0.11,0.776,0.559,0.0,6,0.0671,-8.375,0,0.103,122.242,4,0.758
Protoje,Who Knows,Ancient Future,0,2015-09-04,208466,0.0909,0.683,0.724,0.0,5,0.339,-4.436,0,0.0988,80.932,4,0.742
Fantan Mojah,Rasta Got Soul,Soul Rasta,8,2016-01-08,265082,0.2,0.872,0.688,0.0,5,0.385,-4.024,0,0.123,96.989,4,0.885
Bob Marley & The Wailers,Could You Be Loved,Uprising,78,1980,237000,0.36,0.916,0.72,0.00016,0,0.0958,-8.548,1,0.1,103.312,4,0.76
Bob Marley & The Wailers,Jamming,Exodus,0,1977,211000,0.148,0.941,0.473,2.65e-05,11,0.112,-10.976,0,0.274,123.673,4,0.765
Alborosie,Herbalist,Soul Pirate,55,2008-01-01,191333,0.0773,0.804,0.607,0.0,10,0.0993,-6.84,0,0.37,142.421,4,0.823
Anthony B,Chill Out,Chill Out,51,2020-04-10,242173,0.103,0.731,0.683,1.65e-05,7,0.101,-7.21,1,0.183,174.067,4,0.669
Taiwan MC,Colombian Gyal,Special Request,22,2020-10-16,213973,0.101,0.786,0.716,0.0,7,0.391,-6.425,1,0.175,93.983,4,0.742
Dub FX,Love Me or Not,Everythinks a Ripple,39,2012-06-11,246406,0.00318,0.75,0.825,0.0,9,0.295,-5.318,1,0.0931,145.008,4,0.66
Dub FX,Fake Paradise,Thinking Clear,33,2016-08-26,310960,0.0408,0.76,0.676,0.00029,7,0.392,-7.617,0,0.0364,128.01,4,0.847
Dub FX,So Are You,So Are You,40,2016-06-17,274662,0.0656,0.725,0.77,4.26e-05,1,0.927,-8.715,1,0.152,87.479,4,0.788
QUASAR,I Never Thought,Lovesongs (White Ones),43,2017-09-03,426944,0.0192,0.773,0.647,0.879,11,0.108,-11.726,0,0.076,122.008,4,0.348
Lady Leshurr,Where Are You Now? (feat. Wiley),Where Are You Now? (feat. Wiley),38,2016-07-06,195600,0.272,0.774,0.794,0.0,1,0.187,-3.984,0,0.33,149.871,4,0.853
Dirt Nasty,Crispy Baby,Dirt Nasty Sux,6,2016-01-22,254049,0.013,0.792,0.595,0.000315,7,0.375,-9.463,1,0.238,169.975,4,0.629
Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38","L-Gante: Bzrp Music Sessions, Vol. 38",71,2021-03-10,192347,0.368,0.553,0.819,1.36e-05,2,0.0915,-3.083,1,0.257,87.913,4,0.761
Nowfeel,Days Now,Spectrum,32,2019-09-20,306289,0.0664,0.604,0.601,0.791,4,0.0971,-10.378,0,0.0705,160.151,4,0.181
Slaine,99 Bottles,A World With No Skies 2.0,36,2011-08-16,194373,0.243,0.853,0.918,0.0,6,0.139,-4.356,1,0.0908,115.013,4,0.659
Galdive,Puzzle,Puzzle,29,2021-06-25,178636,0.378,0.769,0.578,0.0,9,0.204,-3.149,1,0.196,88.0,4,0.725
Hard Bass School,Narkotik Kal,The Album (Mixed),50,2018-05-29,228600,0.0181,0.843,0.99,0.0,11,0.272,-3.154,1,0.305,150.057,4,0.692
Inja,Reach Out,Reach Out,15,2021-07-16,224985,0.0208,0.683,0.846,0.00025,8,0.159,-2.665,1,0.0716,87.506,4,0.383
Yoke Lore,Everybody Wants To Be Loved,Everybody Wants To Be Loved,23,2019-08-30,213146,0.00235,0.656,0.574,0.527,9,0.713,-7.66,0,0.0808,119.498,4,0.251
Noya Rao,Talk,Owls,0,2019-04-26,299688,0.389,0.515,0.44,0.276,5,0.0784,-11.919,0,0.166,181.517,4,0.272
Dom Dolla,Pump the Brakes,Pump the Brakes,56,2021-03-26,220581,0.00673,0.813,0.668,0.0912,8,0.362,-6.834,1,0.096,124.01,4,0.495
MELON,POPSTAR,POPSTAR,0,2020-08-21,143687,0.0462,0.78,0.857,0.0346,11,0.414,-6.274,0,0.117,122.998,4,0.489
John Summit,Deep End - SIDEPIECE Remix,Deep End (SIDEPIECE Remix),61,2020-10-16,196686,0.143,0.773,0.652,0.024,11,0.44,-9.187,0,0.0807,126.007,4,0.453
Pablo Nouvelle,Eliso Lyamu Katata,Eliso,36,2020-02-07,176839,0.0991,0.854,0.62,0.564,10,0.214,-7.733,0,0.203,105.082,4,0.661
Jayda G,Are U Down,Both Of Us / Are U Down,34,2020-07-03,257841,0.225,0.747,0.652,0.213,4,0.0947,-11.639,1,0.123,124.022,4,0.418
Mindflip,What I Want,What I Want,30,2021-06-25,145705,0.321,0.85,0.635,0.0,0,0.0724,-6.722,0,0.295,94.999,4,0.955
Camo & Krooked,Set It Off - The Caracal Project Remix,Set It Off (The Caracal Project Remix),25,2021-06-25,268800,0.00491,0.586,0.982,0.181,10,0.116,0.706,0,0.431,175.065,4,0.628
Louis The Child,Keep On Moving (with NEZ feat. Theophilus London),Keep On Moving (with NEZ feat. Theophilus London),40,2021-06-30,188166,0.00626,0.863,0.813,0.000263,11,0.101,-3.465,0,0.125,127.993,4,0.566
Dombresky,Soul Sacrifice,Soul Sacrifice,55,2019-01-24,232211,0.00783,0.847,0.934,0.494,9,0.0797,-5.381,1,0.0442,126.035,4,0.863
WEISS,Where Do We Go?,Where Do We Go?,49,2020-10-16,150256,0.0216,0.783,0.918,0.000233,10,0.245,-4.823,0,0.104,122.992,4,0.881
John Summit,Witch Doctor,Witch Doctor,44,2021-06-25,186666,0.00134,0.676,0.777,0.724,0,0.13,-6.894,1,0.0378,125.98,4,0.353
Secondcity,I Wanna Feel,I Wanna Feel,51,2014-06-16,186066,0.0693,0.69,0.895,0.00237,10,0.102,-6.305,0,0.0596,122.022,4,0.817
Sonny Fodera,Moving Blind,Moving Blind,40,2020-06-26,192983,0.0177,0.909,0.88,0.000506,2,0.0764,-6.682,1,0.113,122.0,4,0.367
Paul Woolford,HEAT,HEAT,51,2021-02-19,187277,0.311,0.651,0.542,0.0,1,0.0812,-7.345,0,0.0292,122.03,4,0.581
SNBRN,Poison,Poison,35,2021-02-12,204160,0.00296,0.832,0.669,0.273,9,0.063,-6.195,0,0.0389,124.042,4,0.514
Gorgon City,Nobody,Olympia,55,2021-06-25,199013,0.0256,0.697,0.664,0.0173,1,0.112,-8.962,1,0.0275,120.041,4,0.265
Gorgon City,You've Done Enough,Olympia,58,2021-06-25,212893,0.0147,0.676,0.782,0.165,0,0.704,-6.639,1,0.0344,125.057,4,0.519
Gorgon City,Never Let Me Down,Olympia,42,2021-06-25,185133,0.0547,0.706,0.824,0.00162,1,0.0448,-7.036,1,0.133,123.965,4,0.536
Document One,This Time,This Time,44,2021-07-09,215172,0.00103,0.599,0.838,0.0866,1,0.191,-3.587,1,0.0582,173.95,4,0.11
Pelvis Moves,London Compton,London Compton,9,2020-09-25,169517,0.00555,0.809,0.677,0.186,2,0.0721,-6.036,1,0.046,125.035,4,0.661
Trinix,Waffle,Altitude,53,2021-04-16,194333,0.255,0.588,0.835,0.000173,11,0.322,-3.99,0,0.184,120.91,4,0.78
Gentleman's Dub Club,Superstylin',Out of This World,40,2019-07-12,289576,0.614,0.712,0.547,0.0034,11,0.171,-13.039,0,0.0555,125.941,4,0.405
Dubioza kolektiv,USA,Wild Wild East,43,2011-01-01,231893,0.28,0.893,0.64,0.0,4,0.0685,-4.297,1,0.0502,140.003,4,0.944
Dubioza kolektiv,Hay Libertad,Happy Machine,40,2015,205293,0.02,0.612,0.971,0.000291,7,0.0492,-4.838,1,0.0534,92.987,4,0.811
ZenAware,Falling,Falling,0,2020-03-11,180000,0.352,0.601,0.488,0.94,0,0.111,-8.773,0,0.0516,144.082,4,0.116
Dugong Jr,Slow It Down (feat. Jordan Dennis),Pleasure Principle,18,2020-11-13,198087,0.283,0.693,0.57,2.43e-06,9,0.282,-8.103,1,0.237,109.958,4,0.502
OMNOM,Deeeep End,The Friendless Summer,33,2020-09-09,187741,0.957,0.727,0.346,0.0429,5,0.103,-10.68,1,0.084,123.851,4,0.115
Tourist,Bunny,Wild,55,2019-10-18,214853,0.282,0.679,0.718,0.886,8,0.281,-8.076,0,0.0405,117.028,3,0.287
Ishi,Bring the Thunder - Rome in Silver Remix,Bring the Thunder (Rome in Silver Remix),42,2019-03-15,304958,0.13,0.853,0.598,0.00102,5,0.0773,-6.216,0,0.0447,121.013,4,0.238
Kllo,Walls To Build - Mall Grab Remix,Walls To Build (Mall Grab Remix),43,2016,376079,0.136,0.83,0.403,0.816,10,0.109,-11.36,0,0.0451,124.001,4,0.4
Harry Nathan,Harriet Tubman?,Sweet Release,0,2020-04-08,199993,0.0124,0.882,0.546,0.74,5,0.0668,-10.402,0,0.129,119.97,4,0.667
Rhye,Black Rain,Home,50,2021-01-22,231266,0.131,0.859,0.446,0.0094,0,0.149,-8.817,1,0.0344,111.989,4,0.705
Balthazar,Leaving Antwerp,Sand,44,2021-02-26,240600,0.508,0.773,0.252,0.134,10,0.117,-13.499,1,0.052,98.998,4,0.359
Lady Donli,Classic,Enjoy Your Life,6,2019-12-18,216293,0.327,0.719,0.781,0.0,10,0.0835,-9.3,0,0.0752,162.046,3,0.777
Flux Pavilion,20:25,.wav,46,2021-01-21,231616,0.00435,0.72,0.664,0.00252,4,0.0601,-7.278,0,0.105,99.958,4,0.268
Villem,We Had A Song,We Had A Song,28,2020-07-17,292513,0.0154,0.648,0.695,0.246,11,0.12,-3.256,0,0.0445,174.021,4,0.0543
SNBRN,DMs,DMs,38,2019-11-08,199680,0.000942,0.842,0.684,0.0248,0,0.111,-7.75,1,0.0562,124.984,4,0.562
fleet.dreams,EKG - Club Mix,EKG (Club Mix),29,2019-08-12,306696,0.24,0.661,0.922,0.034,0,0.11,-6.003,1,0.0629,113.595,4,0.9
Foals,Into the Surf - Hot Since 82 Remix,Collected Reworks,29,2020-10-09,490000,5.88e-05,0.632,0.808,0.587,1,0.0653,-8.68,1,0.037,123.997,4,0.36
Cubicolor,Now You Know,"Hardly A Day, Hardly A Night",21,2020-02-21,239500,0.109,0.744,0.563,0.542,2,0.076,-10.23,0,0.0446,105.011,4,0.55
Ardalan,Lifted,Mr. Good,39,2019-11-01,231627,0.0816,0.709,0.723,0.0249,8,0.165,-6.138,1,0.0314,85.972,4,0.312
Bizarrap,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Nathy Peluso: Bzrp Music Sessions, Vol. 36",70,2020-11-27,171215,0.25,0.65,0.655,0.0,1,0.0691,-3.71,0,0.405,94.059,4,0.735
Phantogram,You Don’t Get Me High Anymore,Three,49,2016-10-07,219506,0.00242,0.504,0.945,0.00257,7,0.536,-4.625,1,0.0504,97.972,4,0.744
50 Cent,Piggy Bank,The Massacre,51,2005-03-03,255173,0.012,0.48,0.845,0.0,10,0.331,-4.127,0,0.303,79.374,4,0.872
Major Lazer,Hold the Line,Guns Don't Kill People...Lazers Do,29,2009-06-29,218960,0.728,0.684,0.839,0.00994,4,0.112,-5.603,1,0.278,155.963,4,0.673
Allan Rayman,Word Of Mouth,Courtney,51,2017-11-10,181093,0.203,0.824,0.51,0.00262,8,0.132,-9.046,1,0.0968,120.067,4,0.358
ODIE,Trance Dance,Trance Dance,51,2017-08-03,225568,0.49,0.623,0.558,0.0,0,0.173,-8.782,0,0.0457,90.505,4,0.455
BRONSON,BLINE,BRONSON,48,2020-08-07,264986,0.0169,0.658,0.864,0.734,9,0.341,-4.386,0,0.0367,120.005,4,0.0539
BRONSON,DAWN (feat. Totally Enormous Extinct Dinosaurs),BRONSON,34,2020-08-07,443466,0.035,0.626,0.805,0.569,0,0.0983,-5.02,1,0.0429,119.993,4,0.0362
BRONSON,KNOW ME (feat. Gallant),BRONSON,52,2020-08-07,180026,0.58,0.698,0.812,0.182,0,0.113,-5.5,1,0.0399,128.045,4,0.351
Son Lux,Lost It To Trying,Lanterns,0,2013-10-29,282586,0.0822,0.439,0.833,0.0427,4,0.0691,-6.903,0,0.0817,160.001,4,0.274
alt-J,Taro,An Awesome Wave,0,2012-05-28,314986,0.761,0.368,0.476,0.0035,5,0.0783,-10.664,1,0.0339,171.731,4,0.284
alt-J,Breezeblocks,An Awesome Wave,3,2012-05-28,227080,0.117,0.611,0.643,0.00101,5,0.131,-7.372,1,0.037,74.991,4,0.258
alt-J,Something Good,An Awesome Wave,0,2012-05-28,218240,0.731,0.682,0.589,0.486,7,0.0791,-10.361,1,0.0295,108.989,4,0.534
alt-J,Matilda,An Awesome Wave,0,2012-05-28,228706,0.788,0.58,0.666,0.385,2,0.116,-9.204,1,0.0298,147.975,4,0.279
alt-J,Breezeblocks - Tinlicker Remix,This Is Not Our Universe,39,2019-09-27,272859,0.00219,0.569,0.887,0.0638,2,0.576,-6.477,0,0.0363,123.005,4,0.139
98.morelo,Move Me,Move Me,33,2020-10-23,211606,0.455,0.868,0.541,0.0882,1,0.12,-9.614,1,0.123,104.961,4,0.38
Lenny De Luca,Floating - Mixed,Café Kitsuné Mixed by Young Franco (DJ Mix),0,2019-07-19,188717,0.0879,0.957,0.344,0.0,7,0.181,-13.668,0,0.436,117.009,4,0.72
KUSO GVKI,Culture,Culture,30,2019-09-27,120293,0.231,0.823,0.542,0.0138,2,0.358,-10.675,1,0.109,122.058,4,0.407
Ta-ku,Cruel,Cruel,35,2020-08-21,212088,0.154,0.513,0.477,0.000683,0,0.123,-5.834,1,0.284,74.006,4,0.278
Just A Gent,Fire,Fire,1,2020-05-29,254520,0.0167,0.757,0.665,0.000388,8,0.261,-5.95,0,0.0387,125.041,4,0.261
Kraak & Smaak,Don't Want This to Be Over - Jean Tonique Remix,Pleasure Centre Remixed,41,2021-03-05,266242,0.227,0.84,0.66,0.0947,11,0.208,-7.832,1,0.0898,105.971,4,0.596
Parra for Cuva,Out Here with Us,Paspatou,48,2018-11-22,247954,0.00856,0.695,0.759,0.752,5,0.092,-6.719,0,0.0346,109.983,4,0.589
Onyx,Bring 'Em Out Dead,Onyx/ Bacdafucup II,13,2002-07-09,224173,0.0925,0.859,0.825,0.0,6,0.107,-3.769,1,0.103,95.311,4,0.852
Robosonic,For The People,For The People,30,2019-08-02,196757,0.0154,0.885,0.793,1.9e-05,2,0.575,-8.627,1,0.302,120.008,4,0.839
